num_sources,num_numeric_sources,num_discrete_sources,discretizer_in_use,normalizer_in_use,group_in_use,binary_in_use,max_discrete_source_value,min_discrete_source_value,avg_discrete_source_value,std_discrete_source_value,max_chi_source_opattr_value,min_chi_source_opattr_value,avg_chi_source_opattr_value,std_chi_source_opattr_value,max_numeric_source_value,min_numeric_source_value,avg_numeric_source_value,std_numeric_source_value,max_ttest_source_opattr_value,min_ttest_source_opattr_value,avg_ttest_source_opattr_value,std_ttest_source_opattr_value,feat_mutual_info,num_instances,num_features,num_numeric_attr,num_discrete_attr,ratio_numeric_attr,ratio_discrete_attr,f1_0.4,precision_0.4,recall_0.4,f1_0.45,precision_0.45,recall_0.45,f1_0.5,precision_0.5,recall_0.5,f1_0.6,precision_0.6,recall_0.6,f1_0.65,precision_0.65,recall_0.65,f1_0.7,precision_0.7,recall_0.7,f1_0.75,precision_0.75,recall_0.75,f1_0.8,precision_0.8,recall_0.8,f1_0.85,precision_0.85,recall_0.85,f1_0.9,precision_0.9,recall_0.9,auc,avg_f1,std_f1,max_f1,min_f1,avg_precision,std_precision,max_precision,min_precision,avg_recall,std_recall,max_recall,min_recall,avg_mi,std_mi,min_mi,max_mi,avg_t,std_t,max_t,min_t,avg_chi,std_chi,max_chi,min_chi,dataset
1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,28.6187015503876,12.596258461054342,-271.74907095523656,-271.74907095523656,-271.74907095523656,0.0,0.010213188947044274,14448,5,5,0,1.0,0.0,0.8238906801781052,0.8190708869554342,0.8151705232864102,0.8229002831078955,0.8195464818795477,0.8183842803325121,0.817385663314953,0.8181483954429746,0.8181639298834855,0.8005530591081921,0.8180831044654664,0.8132056274499903,0.7901897601145722,0.8214924882304071,0.8100689721945278,0.7708100037327361,0.8229636275312933,0.8007629216967151,0.744556765163297,0.8219732928295678,0.7866277325229334,0.7047348099979679,0.8152096236674033,0.7639223506718811,0.6649659863945577,0.8142570124501416,0.7438079645836733,0.5970687711386696,0.8052851327096873,0.7094212962866359,0.9078910604907889,0.7537055782250945,0.07244238658125643,0.8238906801781052,0.07244238658125643,0.8176030046161923,0.004879317714514325,0.8229636275312933,0.004879317714514325,0.7879535598908765,0.03544813573655823,0.8183842803325121,0.03544813573655823,0.09186063765124701,0.10688498371917059,0.0005770266218464375,0.2591974348345036,57.072761191799174,146.88207723213648,229.5481591906033,-145.53582954354886,-99,-99,-99,-99,housing
1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32627.0,2.0,2640.1326827242524,2191.5365950560913,-144.76990244258258,-144.76990244258258,-144.76990244258258,0.0,0.010676391161843832,14448,5,5,0,1.0,0.0,0.8238906801781052,0.8190708869554342,0.8151705232864102,0.8229002831078955,0.8195464818795477,0.8183842803325121,0.817385663314953,0.8181483954429746,0.8181639298834855,0.8005530591081921,0.8180831044654664,0.8132056274499903,0.7901897601145722,0.8214924882304071,0.8100689721945278,0.7708100037327361,0.8229636275312933,0.8007629216967151,0.744556765163297,0.8219732928295678,0.7866277325229334,0.7047348099979679,0.8152096236674033,0.7639223506718811,0.6649659863945577,0.8142570124501416,0.7438079645836733,0.5970687711386696,0.8052851327096873,0.7094212962866359,0.9078910604907889,0.7537055782250945,0.07244238658125643,0.8238906801781052,0.07244238658125643,0.8176030046161923,0.004879317714514325,0.8229636275312933,0.004879317714514325,0.7879535598908765,0.03544813573655823,0.8183842803325121,0.03544813573655823,0.09186063765124701,0.10688498371917059,0.0005770266218464375,0.2591974348345036,57.072761191799174,146.88207723213648,229.5481591906033,-145.53582954354886,-99,-99,-99,-99,housing
1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35682.0,3.0,1425.1573228128461,1149.5403726455204,-148.93156324070145,-148.93156324070145,-148.93156324070145,0.0,0.0005770266218464375,14448,5,5,0,1.0,0.0,0.8238906801781052,0.8190708869554342,0.8151705232864102,0.8229002831078955,0.8195464818795477,0.8183842803325121,0.817385663314953,0.8181483954429746,0.8181639298834855,0.8005530591081921,0.8180831044654664,0.8132056274499903,0.7901897601145722,0.8214924882304071,0.8100689721945278,0.7708100037327361,0.8229636275312933,0.8007629216967151,0.744556765163297,0.8219732928295678,0.7866277325229334,0.7047348099979679,0.8152096236674033,0.7639223506718811,0.6649659863945577,0.8142570124501416,0.7438079645836733,0.5970687711386696,0.8052851327096873,0.7094212962866359,0.9078910604907889,0.7537055782250945,0.07244238658125643,0.8238906801781052,0.07244238658125643,0.8176030046161923,0.004879317714514325,0.8229636275312933,0.004879317714514325,0.7879535598908765,0.03544813573655823,0.8183842803325121,0.03544813573655823,0.09186063765124701,0.10688498371917059,0.0005770266218464375,0.2591974348345036,57.072761191799174,146.88207723213648,229.5481591906033,-145.53582954354886,-99,-99,-99,-99,housing
1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0001,0.4999,3.866667407253599,1.891092356276006,-192.5999756631259,-192.5999756631259,-192.5999756631259,0.0,0.2591974348345036,14448,5,5,0,1.0,0.0,0.8238906801781052,0.8190708869554342,0.8151705232864102,0.8229002831078955,0.8195464818795477,0.8183842803325121,0.817385663314953,0.8181483954429746,0.8181639298834855,0.8005530591081921,0.8180831044654664,0.8132056274499903,0.7901897601145722,0.8214924882304071,0.8100689721945278,0.7708100037327361,0.8229636275312933,0.8007629216967151,0.744556765163297,0.8219732928295678,0.7866277325229334,0.7047348099979679,0.8152096236674033,0.7639223506718811,0.6649659863945577,0.8142570124501416,0.7438079645836733,0.5970687711386696,0.8052851327096873,0.7094212962866359,0.9078910604907889,0.7537055782250945,0.07244238658125643,0.8238906801781052,0.07244238658125643,0.8176030046161923,0.004879317714514325,0.8229636275312933,0.004879317714514325,0.7879535598908765,0.03544813573655823,0.8183842803325121,0.03544813573655823,0.09186063765124701,0.10688498371917059,0.0005770266218464375,0.2591974348345036,57.072761191799174,146.88207723213648,229.5481591906033,-145.53582954354886,-99,-99,-99,-99,housing
1,1,0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8654548315571481,0.1479458041958042,0.4997045203255201,0.23962470608617872,210.26196785005197,210.26196785005197,210.26196785005197,0.0,0.17863914669099698,14448,5,5,0,1.0,0.0,0.8238906801781052,0.8190708869554342,0.8151705232864102,0.8229002831078955,0.8195464818795477,0.8183842803325121,0.817385663314953,0.8181483954429746,0.8181639298834855,0.8005530591081921,0.8180831044654664,0.8132056274499903,0.7901897601145722,0.8214924882304071,0.8100689721945278,0.7708100037327361,0.8229636275312933,0.8007629216967151,0.744556765163297,0.8219732928295678,0.7866277325229334,0.7047348099979679,0.8152096236674033,0.7639223506718811,0.6649659863945577,0.8142570124501416,0.7438079645836733,0.5970687711386696,0.8052851327096873,0.7094212962866359,0.9078910604907889,0.7537055782250945,0.07244238658125643,0.8238906801781052,0.07244238658125643,0.8176030046161923,0.004879317714514325,0.8229636275312933,0.004879317714514325,0.7879535598908765,0.03544813573655823,0.8183842803325121,0.03544813573655823,0.09186063765124701,0.10688498371917059,0.0005770266218464375,0.2591974348345036,57.072761191799174,146.88207723213648,229.5481591906033,-145.53582954354886,-99,-99,-99,-99,housing
1,1,0,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,28.6187015503876,12.596258461054342,-273.2754365290865,-273.2754365290865,-273.2754365290865,0.0,0.010213188947044274,14448,5,5,0,1.0,0.0,0.8238906801781052,0.8190708869554342,0.8151705232864102,0.8229002831078955,0.8195464818795477,0.8183842803325121,0.817385663314953,0.8181483954429746,0.8181639298834855,0.8005530591081921,0.8180831044654664,0.8132056274499903,0.7901897601145722,0.8214924882304071,0.8100689721945278,0.7708100037327361,0.8229636275312933,0.8007629216967151,0.744556765163297,0.8219732928295678,0.7866277325229334,0.7047348099979679,0.8152096236674033,0.7639223506718811,0.6649659863945577,0.8142570124501416,0.7438079645836733,0.5970687711386696,0.8052851327096873,0.7094212962866359,0.9078910604907889,0.7537055782250945,0.07244238658125643,0.8238906801781052,0.07244238658125643,0.8176030046161923,0.004879317714514325,0.8229636275312933,0.004879317714514325,0.7879535598908765,0.03544813573655823,0.8183842803325121,0.03544813573655823,0.09186063765124701,0.10688498371917059,0.0005770266218464375,0.2591974348345036,57.072761191799174,146.88207723213648,229.5481591906033,-145.53582954354886,-99,-99,-99,-99,housing
1,1,0,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32627.0,2.0,2640.1326827242524,2191.5365950560913,-144.79910342508896,-144.79910342508896,-144.79910342508896,0.0,0.010676391161843832,14448,5,5,0,1.0,0.0,0.8238906801781052,0.8190708869554342,0.8151705232864102,0.8229002831078955,0.8195464818795477,0.8183842803325121,0.817385663314953,0.8181483954429746,0.8181639298834855,0.8005530591081921,0.8180831044654664,0.8132056274499903,0.7901897601145722,0.8214924882304071,0.8100689721945278,0.7708100037327361,0.8229636275312933,0.8007629216967151,0.744556765163297,0.8219732928295678,0.7866277325229334,0.7047348099979679,0.8152096236674033,0.7639223506718811,0.6649659863945577,0.8142570124501416,0.7438079645836733,0.5970687711386696,0.8052851327096873,0.7094212962866359,0.9078910604907889,0.7537055782250945,0.07244238658125643,0.8238906801781052,0.07244238658125643,0.8176030046161923,0.004879317714514325,0.8229636275312933,0.004879317714514325,0.7879535598908765,0.03544813573655823,0.8183842803325121,0.03544813573655823,0.09186063765124701,0.10688498371917059,0.0005770266218464375,0.2591974348345036,57.072761191799174,146.88207723213648,229.5481591906033,-145.53582954354886,-99,-99,-99,-99,housing
1,1,0,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35682.0,3.0,1425.1573228128461,1149.5403726455204,-149.01412674839776,-149.01412674839776,-149.01412674839776,0.0,0.0005770266218464375,14448,5,5,0,1.0,0.0,0.8238906801781052,0.8190708869554342,0.8151705232864102,0.8229002831078955,0.8195464818795477,0.8183842803325121,0.817385663314953,0.8181483954429746,0.8181639298834855,0.8005530591081921,0.8180831044654664,0.8132056274499903,0.7901897601145722,0.8214924882304071,0.8100689721945278,0.7708100037327361,0.8229636275312933,0.8007629216967151,0.744556765163297,0.8219732928295678,0.7866277325229334,0.7047348099979679,0.8152096236674033,0.7639223506718811,0.6649659863945577,0.8142570124501416,0.7438079645836733,0.5970687711386696,0.8052851327096873,0.7094212962866359,0.9078910604907889,0.7537055782250945,0.07244238658125643,0.8238906801781052,0.07244238658125643,0.8176030046161923,0.004879317714514325,0.8229636275312933,0.004879317714514325,0.7879535598908765,0.03544813573655823,0.8183842803325121,0.03544813573655823,0.09186063765124701,0.10688498371917059,0.0005770266218464375,0.2591974348345036,57.072761191799174,146.88207723213648,229.5481591906033,-145.53582954354886,-99,-99,-99,-99,housing
1,1,0,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0001,0.4999,3.866667407253599,1.891092356276006,-248.11449750797343,-248.11449750797343,-248.11449750797343,0.0,0.2591974348345036,14448,5,5,0,1.0,0.0,0.8238906801781052,0.8190708869554342,0.8151705232864102,0.8229002831078955,0.8195464818795477,0.8183842803325121,0.817385663314953,0.8181483954429746,0.8181639298834855,0.8005530591081921,0.8180831044654664,0.8132056274499903,0.7901897601145722,0.8214924882304071,0.8100689721945278,0.7708100037327361,0.8229636275312933,0.8007629216967151,0.744556765163297,0.8219732928295678,0.7866277325229334,0.7047348099979679,0.8152096236674033,0.7639223506718811,0.6649659863945577,0.8142570124501416,0.7438079645836733,0.5970687711386696,0.8052851327096873,0.7094212962866359,0.9078910604907889,0.7537055782250945,0.07244238658125643,0.8238906801781052,0.07244238658125643,0.8176030046161923,0.004879317714514325,0.8229636275312933,0.004879317714514325,0.7879535598908765,0.03544813573655823,0.8183842803325121,0.03544813573655823,0.09186063765124701,0.10688498371917059,0.0005770266218464375,0.2591974348345036,57.072761191799174,146.88207723213648,229.5481591906033,-145.53582954354886,-99,-99,-99,-99,housing
1,1,0,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8654548315571481,0.1479458041958042,0.4997045203255201,0.23962470608617872,-12.045503287521676,-12.045503287521676,-12.045503287521676,0.0,0.17863914669099698,14448,5,5,0,1.0,0.0,0.8238906801781052,0.8190708869554342,0.8151705232864102,0.8229002831078955,0.8195464818795477,0.8183842803325121,0.817385663314953,0.8181483954429746,0.8181639298834855,0.8005530591081921,0.8180831044654664,0.8132056274499903,0.7901897601145722,0.8214924882304071,0.8100689721945278,0.7708100037327361,0.8229636275312933,0.8007629216967151,0.744556765163297,0.8219732928295678,0.7866277325229334,0.7047348099979679,0.8152096236674033,0.7639223506718811,0.6649659863945577,0.8142570124501416,0.7438079645836733,0.5970687711386696,0.8052851327096873,0.7094212962866359,0.9078910604907889,0.7537055782250945,0.07244238658125643,0.8238906801781052,0.07244238658125643,0.8176030046161923,0.004879317714514325,0.8229636275312933,0.004879317714514325,0.7879535598908765,0.03544813573655823,0.8183842803325121,0.03544813573655823,0.09186063765124701,0.10688498371917059,0.0005770266218464375,0.2591974348345036,57.072761191799174,146.88207723213648,229.5481591906033,-145.53582954354886,-99,-99,-99,-99,housing
